PUBMEDID,FIRST AUTHOR,CATEGORY,COUNTRY OF ORIGIN,COUNTRY OF RECRUITMENT
22003120,Burdon KP,European,NR,"U.S., Australia"
21996601,Das K,European,NR,U.S.
21990027,Drago A,"European, Other",NR,NR
21983785,Macgregor S,European,NR,Australia
21983785,Macgregor S,European,NR,"U.S., Israel"
21983786,Sulem P,European,NR,Iceland
21983786,Sulem P,European,NR,Iceland
21983787,Barrett JH,European,NR,"U.S., Australia, Netherlands, U.K."
21983787,Barrett JH,European,NR,"Sweden, U.S., Poland, Israel, Australia, Italy, Netherlands, U.K., Spain, France, Norway"
21981779,Denny JC,European,NR,U.S.
21977987,Trompet S,European,NR,"Netherlands, U.K."
21998597,Ohlsson C,European,NR,"Sweden, U.S., Italy, Netherlands, Germany"
21998597,Ohlsson C,European,NR,"Sweden, Poland, Italy, Belgium, U.K., Spain, Estonia, Hungary"
21998595,N'Diaye A,"African American or Afro-Caribbean, African unspecified",NR,"U.S., Nigeria, Niger"
21971053,Takeuchi F,East Asian,NR,Japan
21961650,Squassina A,European,Italy,Italy
21964575,Rafnar T,European,NR,Iceland
21980348,Fox AA,European,NR,U.S.
21980348,Fox AA,European,NR,U.S.
21980299,Bradfield JP,European,NR,Canada
21956439,Zuo L,European,NR,U.S.
21956439,Zuo L,African American or Afro-Caribbean,NR,U.S.
21980494,Germain M,European,NR,France
21991891,Tantisira KG,European,NR,NR
21991891,Tantisira KG,European,NR,NR
21946351,Stacey SN,European,NR,Iceland
21946351,Stacey SN,"European, Other",NR,"Sweden, U.S., Iceland, Romania, Spain, Hungary, Slovakia, Denmark"
21946350,Soler Artigas M,European,NR,"Finland, U.S., Australia, Iceland, Netherlands, Germany, U.K., Croatia"
21946350,Soler Artigas M,European,NR,"U.S., Netherlands, U.K., Croatia, Switzerland"
21947420,Lei SF,European,NR,U.S.
21947420,Lei SF,East Asian,NR,China
21943158,Middelberg RP,European,NR,Australia
21940970,Meschia JF,NR,NR,"U.S., Canada"
21926416,Amos CI,"European, Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,"U.S., Israel, Australia, France"
21957438,Meschia JF,European,NR,"U.S., Canada, U.K."
21940522,Shaffer JR,European,NR,U.S.
21926972,Sklar P,European,NR,"U.S., Canada, Germany, U.K., Norway"
21926972,Sklar P,European,NR,"Sweden, U.S., Australia, Iceland, Germany, France"
21926974,Ripke S,European,NR,"Sweden, U.S., Bulgaria, Australia, Netherlands, Portugal, Germany, U.K., Republic of Ireland, Norway, Denmark"
21935397,Paternoster L,European,NR,"Poland, Czech Republic, Russian Federation, Romania, U.K., Hungary, Slovakia, Denmark"
21909109,Kim YJ,East Asian,NR,Republic of Korea
21909109,Kim YJ,East Asian,NR,"Republic of Korea, China"
21909107,LeMaire SA,European,NR,U.S.
21909107,LeMaire SA,European,NR,U.S.
21909109,Kim YJ,East Asian,NR,Republic of Korea
21909108,Bis JC,European,"U.S., Italy","U.S., Iceland, Italy, Netherlands, Germany"
21909108,Bis JC,NR,NR,"Germany, Austria"
21909106,Arakawa S,East Asian,NR,Japan
21909109,Kim YJ,East Asian,NR,"Republic of Korea, China"
21909115,Ehret GB,European,NR,"Finland, Sweden, U.S., Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, France"
21909115,Ehret GB,European,NR,"Finland, Sweden, U.S., Australia, Italy, Netherlands, Belgium, U.K., Croatia, Estonia, Norway"
21909115,Ehret GB,European,NR,"Finland, Sweden, U.S., Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, France"
21909110,Wain LV,European,NR,"Finland, Sweden, U.S., Australia, Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, Spain, Estonia, Austria, France"
21909110,Wain LV,European,NR,"Finland, U.S., Italy, Netherlands, Germany, U.K., Croatia, Estonia, Republic of Ireland"
21909109,Kim YJ,East Asian,NR,Republic of Korea
21909110,Wain LV,European,NR,"Finland, Sweden, U.S., Iceland, Italy, Netherlands, Germany, U.K., Croatia, Switzerland, Spain, Estonia, Austria, France"
21896673,Chen D,European,NR,"Poland, Czech Republic, Russian Federation, Romania, Hungary, Slovakia"
21907864,Ferreira MA,European,NR,"Finland, U.S., Australia, Netherlands"
21908515,Cai Q,East Asian,NR,China
21908515,Cai Q,East Asian,NR,"U.S., Republic of Korea, China, Japan"
21931568,Geller F,European,NR,Denmark
21931564,Nicholson G,European,NR,U.K.
21931564,Nicholson G,European,NR,U.K.
21886157,Suhre K,European,NR,"Germany, U.K."
21876539,Amin N,European,NR,"Netherlands, Germany, U.K."
21876539,Amin N,European,NR,Netherlands
21878437,Mondul AM,European,NR,Italy
21878437,Mondul AM,European,NR,Finland
21878437,Mondul AM,NR,NR,U.S.
21878436,Sampietro ML,European,NR,Netherlands
21874001,Kooner JS,South Asian,Pakistan,"Singapore, India, U.K., Sri Lanka, Mauritius, Pakistan"
21876473,Lydall GJ,European,NR,U.K.
21873549,Strawbridge RJ,European,NR,"Finland, Sweden, U.S., Italy, Germany, U.K."
21873549,Strawbridge RJ,European,NR,"Finland, Sweden, Greece, U.K., Spain"
21866343,Ahn MJ,East Asian,NR,Republic of Korea
21866343,Ahn MJ,East Asian,NR,Republic of Korea
21871595,Day-Williams AG,European,NR,U.K.
21871595,Day-Williams AG,European,NR,"Iceland, Netherlands, U.K., Estonia"
21901158,Irvin MR,African American or Afro-Caribbean,NR,U.S.
21862451,Benyamin B,European,NR,Australia
21876681,Hamza TH,European,"Sweden, Switzerland, Norway, Denmark",U.S.
21844665,Hu HJ,East Asian,NR,Republic of Korea
21844665,Hu HJ,East Asian,NR,Republic of Korea
21844884,Wheeler HE,African unspecified,NR,U.S.
21844884,Wheeler HE,East Asian,NR,"China, Japan"
21844884,Wheeler HE,European,NR,U.S.
21844884,Wheeler HE,Sub-Saharan African,NR,"Nigeria, Niger"
21844884,Wheeler HE,East Asian,NR,"China, Japan"
21844884,Wheeler HE,European,NR,U.S.
21841780,Chu X,East Asian,NR,China
21835309,Larsson M,European,NR,Australia
21836138,Hadchouel A,European,NR,"Finland, France"
21826061,Davies G,European,NR,U.K.
21826085,Tanaka S,East Asian,NR,Japan
21826085,Tanaka S,East Asian,NR,Japan
21824976,Garcia-Closas M,European,NR,"Finland, U.S., Spain"
21824976,Garcia-Closas M,European,NR,U.S.
21826682,Isackson PJ,European,NR,"U.S., Australia, Canada"
21829389,Barbalic M,African American or Afro-Caribbean,NR,U.S.
21829389,Barbalic M,African American or Afro-Caribbean,NR,U.S.
21829393,Plagnol V,European,NR,U.K.
21829393,Plagnol V,European,NR,U.K.
21829393,Plagnol V,NR,NR,NR
21829393,Plagnol V,European,NR,U.K.
21812969,Liu X,European,NR,U.S.
21812969,Liu X,European,NR,NR
21810271,Antoni G,European,NR,France
21810746,Chantarangsu S,South East Asian,NR,Thailand
21810746,Chantarangsu S,South East Asian,NR,Thailand
21846871,Mehta NN,European,NR,NR
21846871,Mehta NN,South Asian,NR,NR
21846871,Mehta NN,NR,NR,NR
21804548,Hirota T,East Asian,NR,Japan
21804549,Torgerson DG,European,NR,"U.S., Germany"
21804549,Torgerson DG,African American or Afro-Caribbean,NR,"U.S., Barbados"
21804549,Torgerson DG,Hispanic or Latin American,Costa Rica,"Puerto Rico, U.S., Honduras, Costa Rica"
21804549,Torgerson DG,Hispanic or Latin American,NR,"Puerto Rico, U.S., Mexico"
21804547,Dobbins SE,European,NR,Germany
21829377,Lemaitre RN,European,NR,"U.S., Italy"
21829377,Lemaitre RN,European,NR,"U.S., Italy"
21799462,Srinivasan Y,East Asian,NR,NR
21799462,Srinivasan Y,East Asian,NR,NR
21795503,Alkelai A,"Greater Middle Eastern (Middle Eastern, North African or Persian)",NR,Israel
21795503,Alkelai A,European,NR,Germany
21785125,Traglia M,European,NR,Italy
21799836,Cui B,East Asian,NR,China
21811574,van Manen D,NR,NR,Netherlands
21777205,Dumitrescu L,African American or Afro-Caribbean,NR,U.S.
21777205,Dumitrescu L,African unspecified,NR,NR
21777205,Dumitrescu L,Hispanic or Latin American,NR,NR
21777205,Dumitrescu L,Hispanic or Latin American,NR,U.S.
21814517,Noguchi E,East Asian,NR,"Republic of Korea, Japan"
21775533,Tan XL,European,NR,U.S.
21775533,Tan XL,European,NR,U.S.
21775533,Tan XL,East Asian,NR,U.S.
21782286,Walter S,European,NR,"U.S., Italy, Netherlands, Germany"
21782286,Walter S,European,NR,"U.S., U.K."
21771265,Yosifova A,Other,NR,Bulgaria
21771265,Yosifova A,Other,NR,Bulgaria
21771975,Chung CM,East Asian,NR,NR
21768215,Tin A,African American or Afro-Caribbean,NR,U.S.
21757653,Lovely RS,NR,NR,NR
21779181,Gorlova O,European,NR,"Sweden, U.S., Italy, Netherlands, Belgium, Germany, U.K., Spain, Norway"
21757650,Debette S,European,NR,U.S.
21779181,Gorlova O,European,NR,"U.S., Netherlands, Germany, Spain"
21779381,Schurks M,European,NR,U.S.
21779176,Winkelmann J,European,NR,"Germany, Austria"
21779176,Winkelmann J,European,NR,"Finland, U.S., Czech Republic, Canada, Germany, Austria, France"
21784300,Mick E,NR,NR,U.S.
21752600,Chen J,European,NR,U.S.
21750109,Rafnar T,European,NR,"Sweden, Iceland, Italy, Romania, Belgium, Germany, U.K., Spain, Hungary, Slovakia"
21743467,Kote-Jarai Z,European,NR,"Australia, U.K."
21743467,Kote-Jarai Z,European,NR,"Finland, Sweden, U.S., Poland, Bulgaria, Australia, Italy, Netherlands, Greece, Germany, U.K., Spain, Denmark"
21743467,Kote-Jarai Z,East Asian,NR,U.S.
21743467,Kote-Jarai Z,African American or Afro-Caribbean,NR,U.S.
21743467,Kote-Jarai Z,Other,NR,U.S.
21743057,Schumacher FR,European,NR,"Sweden, Australia, U.K."
21750679,Allanore Y,European,NR,"Italy, Germany, France"
21732829,Dolmans GH,European,NR,"Netherlands, Germany, U.K."
21755009,Wheeler HE,African American or Afro-Caribbean,NR,U.S.
21755009,Wheeler HE,Sub-Saharan African,NR,"Nigeria, Niger"
21729881,Major JM,Other,NR,U.S.
22303337,Wang K,European,NR,U.S.
21750702,Schosser A,European,NR,Germany
21725308,Hu Z,East Asian,NR,China
21725309,Miki D,East Asian,NR,Japan
21787189,Nyberg F,East Asian,NR,Japan
21738480,Nalls MA,European,NR,"U.S., Iceland, Italy"
21694509,Janicki PK,European,NR,NR
21694509,Janicki PK,European,NR,NR
21738484,Smith EN,"NR, European",NR,NR
21738479,Reiner AP,European,NR,U.S.
21738479,Reiner AP,East Asian,NR,NR
21738478,Okada Y,East Asian,NR,Japan
21738478,Okada Y,East Asian,NR,Japan
21740922,Nebel A,European,NR,Germany
21708048,Jiao H,European,NR,Sweden
21706003,Kilpelainen TO,European,NR,NR
21706003,Kilpelainen TO,European,NR,NR
21706340,Teerlink C,European,NR,U.S.
21705454,Huang RS,European,NR,U.S.
21705454,Huang RS,European,NR,U.S.
21700618,Nan H,European,NR,NR
21701565,Malhotra A,Native American,NR,U.S.
21701565,Malhotra A,Native American,NR,U.S.
21701570,Ng MC,African American or Afro-Caribbean,NR,U.S.
21738487,Do CB,European,NR,NR
21700879,Qi L,European,NR,U.S.
21700879,Qi L,European,NR,Italy
21700265,Kullo IJ,European,NR,U.S.
21700265,Kullo IJ,European,NR,U.S.
21703634,Wang KS,European,NR,NR
21703634,Wang KS,European,NR,NR
21699788,Okada Y,East Asian,NR,Japan
21682944,Alkelai A,European,NR,NR
21696813,Schauberger EM,Hispanic or Latin American,NR,"Puerto Rico, U.S., Mexico"
21696813,Schauberger EM,European,NR,U.K.
21696813,Schauberger EM,European,NR,"U.S., U.K."
21685912,Hoglinger GU,European,NR,U.S.
21685912,Hoglinger GU,NR,NR,NR
21688384,Wang KS,European,NR,U.S.
21688384,Wang KS,European,NR,U.S.
21698141,Freedman BI,African American or Afro-Caribbean,NR,U.S.
21698141,Freedman BI,African American or Afro-Caribbean,NR,U.S.
21685187,Siedlinski M,European,NR,Norway
21681796,Fornage M,European,NR,Iceland
21681796,Fornage M,European,NR,"U.S., Iceland, Netherlands, Austria"
21685187,Siedlinski M,European,NR,Norway
21666691,Sun LD,East Asian,NR,China
21666691,Sun LD,East Asian,NR,China
21666691,Sun LD,European,NR,Germany
21666692,Chasman DI,European,NR,NR
21658281,Aouizerat BE,European,NR,U.S.
21665993,Han S,South East Asian,NR,Singapore
21665993,Han S,East Asian,NR,Singapore
21665993,Han S,South Asian,NR,Singapore
21658281,Aouizerat BE,European,NR,U.S.
21665990,Yu Y,European,NR,NR
21665990,Yu Y,European,NR,"U.S., Australia, Iceland, U.K."
21665988,Horne BD,Other,NR,U.S.
21665988,Horne BD,European,NR,U.S.
21665994,Kutalik Z,European,NR,Switzerland
21694764,Martin NW,European,NR,NR
21694764,Martin NW,European,NR,NR
21659360,Wade R,European,NR,U.K.
21647738,Wu Y,Asian unspecified,NR,NR
21647700,Below JE,Hispanic or Latin American,NR,U.S.
21647700,Below JE,Hispanic or Latin American,NR,Mexico
21646302,Bielinski SJ,European,NR,U.S.
21642993,Wu C,East Asian,NR,China
21642993,Wu C,East Asian,NR,China
21640322,Shi Y,East Asian,NR,China
21627779,Antunez C,European,NR,"Germany, U.K., Spain"
21627779,Antunez C,NR,NR,"U.S., Canada"
21623375,Albagha OM,European,NR,U.K.
21626137,Slavin TP,European,NR,NR
21618603,Beaty TH,"African American or Afro-Caribbean, African unspecified, Other",NR,"U.S., Republic of Korea, Singapore, China, Norway, Denmark"
21621269,Aragam N,NR,NR,Netherlands
21612516,Malovini A,European,NR,Italy
21612516,Malovini A,European,NR,Italy
21606135,Wild PS,European,NR,"Finland, Sweden, U.S., Germany, U.K., France"
21602798,Haiman CA,Sub-Saharan African,NR,"Ghana, Senegal"
21602797,Wright FA,European,NR,NR
21602797,Wright FA,European,NR,NR
21602797,Wright FA,NR,NR,NR
21625490,Andiappan AK,East Asian,NR,Singapore
21625490,Andiappan AK,East Asian,NR,Singapore
21703177,Thompson AJ,African American or Afro-Caribbean,NR,U.S.
21572416,Kato N,East Asian,NR,"Republic of Korea, Singapore, China, Japan"
21573128,Kou I,East Asian,NR,NR
21572414,Suhre K,European,NR,Germany
21572416,Kato N,East Asian,NR,"Republic of Korea, Singapore, China, Japan"
21572416,Kato N,East Asian,NR,"Republic of Korea, Japan"
21565293,Teumer A,European,NR,Germany
21573004,Prescott J,European,NR,U.S.
21573004,Prescott J,European,NR,U.S.
21551455,Kanetsky PA,European,NR,U.S.
21551455,Kanetsky PA,European,NR,U.S.
21546767,Murea M,African American or Afro-Caribbean,NR,U.S.
21540310,Hofmann S,European,NR,NR
21540461,Kim DH,East Asian,NR,NR
21540461,Kim DH,East Asian,NR,NR
21540461,Kim DH,European,NR,Canada
21546496,Guerrero JA,NR,NR,NR
21546496,Guerrero JA,NR,NR,NR
21507922,Ramsuran V,Sub-Saharan African,NR,South Africa
21532571,Burdon KP,European,NR,Australia
21532571,Burdon KP,European,NR,Australia
21502085,Troyer JL,European,NR,U.S.
21531791,Sanson M,European,NR,"U.S., Germany, U.K., France"
21552555,Wang K,European,NR,NR
21521612,Kohli MA,European,NR,"Netherlands, Germany, U.K."
21521612,Kohli MA,African American or Afro-Caribbean,NR,U.S.
21529783,Heath AC,European,NR,Australia
21529783,Heath AC,European,NR,Australia
21529783,Heath AC,European,NR,Australia
21529783,Heath AC,European,NR,Australia
21529783,Heath AC,European,NR,Australia
21529783,Heath AC,European,NR,Australia
21493818,Shaw SY,European,NR,U.S.
21533022,Duncan EL,European,NR,"Australia, U.K., New Zealand"
21533022,Duncan EL,European,NR,U.K.
21502573,Smith NL,European,NR,NR
21533074,Smedby KE,European,NR,"Sweden, Denmark"
21505073,Terao C,East Asian,NR,Japan
21505071,Li Z,East Asian,NR,China
21502949,Stein JL,European,NR,"U.S., Australia"
21502949,Stein JL,European,NR,"U.S., Australia"
21544081,Dorajoo R,South Asian,NR,Singapore
21544081,Dorajoo R,South East Asian,NR,Singapore
21502966,Weber F,European,NR,Germany
21499248,Kumar V,East Asian,NR,NR
21499250,Spurdle AB,European,U.K.,"Australia, U.K."
21497890,Orange JS,European,NR,NR
21497890,Orange JS,European,NR,NR
21533175,Zhai G,European,NR,"Sweden, U.S., Italy, Netherlands, Germany, U.K."
21483430,Carless MA,Hispanic or Latin American,NR,U.S.
21570397,Lucena MI,European,NR,"U.S., Italy, U.K., Spain, France"
21483023,Wu X,European,NR,U.S.
21478494,Nan H,European,NR,U.S.
21473668,Fliers EA,European,NR,NR
21490707,Cornelis MC,European,NR,U.S.
21471458,Schumann G,European,"Italy, Netherlands, U.K., Estonia, France",NR
21467234,FitzGerald LM,European,NR,U.S.
21467234,FitzGerald LM,European,NR,U.S.
21460840,Hollingworth P,European,France,"U.S., Germany, U.K., France"
21460841,Naj AC,European,NR,U.S.
21460842,Cha PC,East Asian,NR,Japan
21460395,Gu J,NR,NR,U.S.
21460395,Gu J,NR,NR,U.S.
21452313,Freudenberg J,East Asian,NR,Republic of Korea
21483845,McLaren CE,European,NR,NR
21483845,McLaren CE,European,NR,"U.S., Canada"
21441931,Okamoto K,East Asian,NR,Japan
21396408,Miller EK,European,NR,U.S.
21423239,Willour VL,NR,NR,NR
21428769,McCormack M,European,NR,"U.K., Switzerland"
21418511,Deelen J,Other,NR,Netherlands
21418511,Deelen J,European,NR,Denmark
21424380,Sehrawat B,European,NR,NR
21399635,Mells GF,European,NR,U.K.
21399635,Mells GF,European,NR,U.K.
21399633,Gharavi AG,East Asian,NR,China
21399633,Gharavi AG,East Asian,NR,China
21423719,Speliotes EK,European,NR,"U.S., Iceland"
21386085,Kraja AT,European,NR,NR
21378988,Coronary Artery Disease (C4D) Genetics Consortium,South Asian,"India, Pakistan","U.K., Pakistan"
21378988,Coronary Artery Disease (C4D) Genetics Consortium,European,NR,"Sweden, Italy, Germany, U.K."
21378987,Holm H,European,NR,Iceland
21378987,Holm H,European,NR,Iceland
21386754,Marciante KD,NR,NR,"U.S., Canada"
21386754,Marciante KD,European,NR,"U.S., Canada"
21378990,Schunkert H,European,NR,NR
21378095,Fox ER,African American or Afro-Caribbean,NR,U.S.
21378095,Fox ER,Sub-Saharan African,NR,"Nigeria, Niger"
21368711,Alliey-Rodriguez N,European,NR,U.S.
21357676,Sulem P,European,NR,"Iceland, Denmark"
23480133,Kim Y,East Asian,NR,Republic of Korea
23480133,Kim Y,East Asian,NR,Republic of Korea
21355061,Boger CA,European,NR,"U.S., Italy, Germany, U.K., Switzerland"
21355061,Boger CA,European,NR,"U.S., Iceland, Germany, Croatia"
21357381,Figueiredo JC,European,NR,NR
21364930,Bol SM,NR,NR,NR
21390209,Hu X,European,NR,NR
21390209,Hu X,NR,NR,NR
21383967,Zhernakova A,European,NR,"U.S., Poland, Italy, Netherlands"
21353194,Cichon S,European,NR,"Poland, Russian Federation, Romania, Germany, Spain, Bosnia and Herzegovina"
21339755,Liu X,European,NR,Denmark
21339755,Liu X,Hispanic or Latin American,NR,NR
21323541,Stanescu HC,European,NR,"Netherlands, U.K., France"
21326295,Jin Y,European,NR,NR
21326295,Jin Y,European,NR,NR
21379329,Wijsman EM,European,NR,NR
21359210,Ricci G,NR,NR,NR
21359210,Ricci G,European,NR,NR
21347282,Lettre G,African American or Afro-Caribbean,NR,U.S.
21347282,Lettre G,African American or Afro-Caribbean,NR,U.S.
21347282,Lettre G,African American or Afro-Caribbean,NR,"U.S., Jamaica"
21347282,Lettre G,African American or Afro-Caribbean,NR,U.S.
21347282,Lettre G,African American or Afro-Caribbean,NR,"U.S., Jamaica"
21347282,Lettre G,African American or Afro-Caribbean,NR,U.S.
21347282,Lettre G,African American or Afro-Caribbean,NR,U.S.
21347284,Smith JG,African American or Afro-Caribbean,NR,U.S.
21307088,Khor CC,South East Asian,NR,Singapore
21307088,Khor CC,South Asian,NR,Singapore
21305692,Belmonte Mahon P,European,NR,U.S.
21305692,Belmonte Mahon P,NR,NR,NR
21497773,Ziliak D,European,NR,U.S.
21310492,Huang YC,East Asian,NR,China
21497773,Ziliak D,European,NR,U.S.
21497773,Ziliak D,Sub-Saharan African,NR,"Nigeria, Niger"
21300955,Dehghan A,European,NR,"Finland, U.S., Italy, Netherlands, Germany, U.K."
21297633,Anderson CA,European,NR,"Sweden, Germany"
